date,open,high,low,close,volume,market_cap,daily_return,log_return,volatility
2021-10-08,387.99,398.04,365.05,385.15,98896,38089794.4,-0.12184500330604897,-0.1299321671072918,0.16332720246503338
2021-10-09,380.51,397.19,366.07,384.57,66746,25668509.22,-0.0015059067895624167,-0.0015070418068217515,0.16464971015279606
2021-10-10,371.77,384.06,376.23,380.45,31542,12000153.9,-0.010713264165171488,-0.010771064369621207,0.12492676398478902
2021-10-11,393.86,406.17,392.93,394.87,41312,16312869.44,0.0379024839006441,0.0372018341846664,0.14302002387931645
2021-10-12,433.95,447.61,420.72,432.35,55242,23883878.700000003,0.09491731455922214,0.0906788485992413,0.17633460937166093
2021-10-13,454.03,468.23,452.15,455.38,97893,44578514.339999996,0.05326702902740821,0.0518967898235793,0.18497582279402433
2021-10-14,447.45,457.1,450.14,450.51,65388,29457947.88,-0.010694365145592744,-0.010751960869719673,0.18492976544955536
2021-10-15,425.52,438.94,417.29,428.88,37691,16164916.08,-0.048012252780182396,-0.049203114841016686,0.12457758002426005
2021-10-16,481.41,494.49,468.01,480.84,87960,42294686.4,0.12115277000559588,0.11435741491677112,0.15615119644133393
2021-10-17,478.08,492.82,463.97,482.53,94388,45545041.64,0.0035146826387155716,0.0035085205759325397,0.15219995576191522
2021-10-18,481.66,499.58,469.46,483.31,32601,15756389.31,0.0016164798043645234,0.001615174707138476,0.15544025788185864
2021-10-19,487.07,495.3,463.72,483.32,28020,13542626.4,2.0690654031652045e-05,2.0690439983022448e-05,0.1389465723154735
2021-10-20,481.28,501.55,476.01,487.78,18155,8855645.9,0.009227840768021078,0.009185524372168475,0.13245761214046622
2021-10-21,485.18,499.5,481.08,485.4,79119,38404362.6,-0.004879248841690886,-0.004891191238774977,0.13152208390523082
2021-10-22,465.48,479.09,460.31,474.42,91051,43196415.42,-0.022620519159456065,-0.02288028798161028,0.1196427942855131
2021-10-23,465.13,474.24,447.32,463.99,46777,21704060.23,-0.021984739260570763,-0.022230005041015043,0.0334510077545136
2021-10-24,458.94,472.17,451.88,463.83,29710,13780389.299999999,-0.0003448350179960924,-0.00034489448726269395,0.03250312958699889
2021-10-25,458.56,468.68,436.21,453.46,34532,15658880.719999999,-0.022357329193885667,-0.022611042984116342,0.03511239647167752
2021-10-26,432.32,452.02,430.32,439.71,28601,12576145.709999999,-0.03032240991487678,-0.03079164409117763,0.03906428409694789
2021-10-27,444.55,451.39,429.61,442.33,73227,32390498.91,0.005958472629687739,0.0059407911333582185,0.036942181209479764
2021-10-28,443.84,441.33,428.61,437.74,14967,6551654.58,-0.01037686794926862,-0.010431083024738063,0.035749475027175064
2021-10-29,463.16,470.33,446.42,468.32,94289,44157424.48,0.06985882030429025,0.06752669612763663,0.08797343243262334
2021-10-30,411.49,427.35,401.59,415.8,30022,12483147.6,-0.1121455415100785,-0.11894744751966307,0.14728581291322473
2021-10-31,433.41,444.54,433.71,438.13,53463,23423744.19,0.05370370370370359,0.052311294568010744,0.162321116176295
2021-11-01,461.12,476.88,444.28,463.55,84671,39249242.050000004,0.058019309337411284,0.05639858406106802,0.1729839187585154
2021-11-02,425.17,424.36,416.25,422.58,15722,6643802.76,-0.08838313019091792,-0.09253547606761744,0.19653191243914342
2021-11-03,413.39,434.19,406.16,416.23,37413,15572412.99,-0.01502674049884034,-0.015140785893112765,0.19620845778359056
2021-11-04,403.69,422.62,396.96,409.3,91050,37266765.0,-0.016649448622156005,-0.016789608593903764,0.19637730624484945
2021-11-05,371.55,392.14,368.9,381.65,95867,36587640.55,-0.06755436110432456,-0.06994442525387805,0.18089721773428177
2021-11-06,374.6,385.01,354.17,366.59,93596,34311357.64,-0.039460238438359774,-0.04025990089776978,0.14981328242282188
2021-11-07,353.28,359.62,340.54,344.88,76732,26463332.16,-0.05922147358083962,-0.061047526907830434,0.12922123905068741
2021-11-08,383.23,388.05,367.99,380.42,22297,8482224.74,0.10305033634887506,0.09807937508581585,0.16506203389943133
2021-11-09,395.59,410.03,384.13,399.64,78323,31301003.72,0.05052310604069188,0.04928823634012291,0.1614951520361313
2021-11-10,429.31,425.75,410.21,425.57,33816,14391075.12,0.06488339505555007,0.06286530495636565,0.17567324778211282
2021-11-11,445.25,455.82,437.01,440.5,50695,22331147.5,0.03508236012876842,0.03448099855505073,0.17635743258973094
2021-11-12,417.15,426.94,411.7,418.42,29702,12427910.84,-0.05012485811577749,-0.05142473262073192,0.16723917954903236
2021-11-13,408.64,408.55,403.65,408.43,35242,14393890.06,-0.023875531762344027,-0.024165171768142958,0.16193385853911604
2021-11-14,424.88,422.81,407.02,418.72,65841,27568943.520000003,0.025194035697671646,0.024881897794476544,0.13516893082756237
2021-11-15,386.57,409.13,392.53,394.78,77712,30679143.36,-0.057174245319067785,-0.05887379106699448,0.13090399926167015
2021-11-16,414.53,427.61,405.15,409.54,95663,39177825.02,0.03738791225492699,0.0367059309055729,0.1265011274125452
2021-11-17,403.68,415.33,398.56,405.23,63574,25762092.02,-0.01052400253943453,-0.010579771474187602,0.1059360603885759
2021-11-18,392.67,403.32,397.22,398.23,95744,38128133.120000005,-0.017274140611504563,-0.017425079328357213,0.09430371890672903
2021-11-19,407.8,415.85,403.09,412.95,38482,15891141.9,0.036963563769680796,0.03629679243885665,0.0949329424202128
2021-11-20,418.01,439.41,422.87,422.34,19171,8096680.14,0.02273883036687252,0.02248415659136924,0.09360932012349293
2021-11-21,409.57,427.87,403.19,415.62,13696,5692331.5200000005,-0.015911351044182398,-0.01603929558552654,0.09229450021822096
2021-11-22,448.16,447.65,431.29,439.31,30058,13204779.98,0.05699918194504594,0.0554339329474472,0.07851733452968072
2021-11-23,420.64,425.34,411.3,418.18,30313,12676290.34,-0.04809815392319772,-0.049293352366738825,0.09622382952272332
2021-11-24,436.32,444.36,423.31,431.0,29149,12563219.0,0.030656655028934887,0.030196128260470724,0.09813936707665634
2021-11-25,446.18,456.59,433.67,443.36,63521,28162670.560000002,0.028677494199536024,0.028273991010920554,0.09445908109592759
2021-11-26,437.98,443.19,424.71,437.67,55740,24395725.8,-0.012833814507398067,-0.01291687936275449,0.09453857228590311
2021-11-27,445.07,448.98,428.11,444.7,14956,6650933.2,0.016062330066031416,0.015934695764736887,0.09361494638177721
2021-11-28,418.19,424.71,405.1,420.17,85731,36021594.27,-0.05516078255003365,-0.05674050622847692,0.11244334154922714
2021-11-29,437.58,446.81,418.0,439.15,92612,40670559.8,0.045172192207915796,0.0441816490749526,0.10656228755219513
2021-11-30,428.92,442.51,422.58,435.96,76641,33412410.36,-0.007264032790618269,-0.007290544342015547,0.09107022389513234
2021-12-01,431.41,444.09,415.3,426.0,73811,31443486.0,-0.022846132672722175,-0.02311114975174037,0.09010785721764729
2021-12-02,438.42,454.96,439.77,447.48,62160,27815356.8,0.050422535211267716,0.04919249770935943,0.10009207420017867
2021-12-03,428.6,437.65,426.01,433.9,61313,26603710.7,-0.030347725037990658,-0.030817751174424864,0.1045637544260439
2021-12-04,416.29,410.26,393.53,406.23,73232,29749035.360000003,-0.06377045402166392,-0.06589459114146258,0.11979627872509378
2021-12-05,376.27,384.67,370.59,375.59,25417,9546371.03,-0.07542525170469938,-0.07842137875131902,0.130528691274909
2021-12-06,389.1,389.1,377.07,388.21,34729,13482145.09,0.03360046859607557,0.03304830740917379,0.12489077380347882
2021-12-07,366.29,372.8,353.2,363.11,40099,14560347.89,-0.0646557275701295,-0.0668406116572249,0.13307718588864717
2021-12-08,391.0,402.02,392.34,398.7,39961,15932450.7,0.09801437580898353,0.09350343572383718,0.1792411532622846
2021-12-09,350.59,373.36,352.82,357.56,22602,8081571.12,-0.10318535239528459,-0.1089060741676574,0.18837544069473655
2021-12-10,389.77,402.57,369.37,391.99,19256,7548159.44,0.09629153149121827,0.09193314904133829,0.2256217106927531
2021-12-11,392.2,417.32,393.69,396.71,96120,38131765.199999996,0.012041123498048423,0.01196920590729608,0.21824862775191284
2021-12-12,394.9,404.14,385.62,395.28,44681,17661505.68,-0.0036046482317058093,-0.0036111606307916476,0.20032814797274634
2021-12-13,387.31,379.22,368.77,384.88,97440,37502707.2,-0.0263104634689334,-0.026662777146296293,0.20027306535609382
2021-12-14,400.31,410.65,380.72,393.36,74789,29419001.040000003,0.022032841405113412,0.0217936257124858,0.18546247499475568
2021-12-15,397.16,405.62,385.48,393.11,53361,20976742.71,-0.0006355501321944068,-0.0006357521797917933,0.15884179572229573
2021-12-16,410.7,428.96,411.64,415.68,74503,30969407.04,0.05741395538144545,0.055826262558342644,0.10621659765061249
2021-12-17,416.59,423.45,407.81,418.46,44540,18638208.4,0.006687836797536484,0.006665572428870306,0.06739813383635097
2021-12-18,418.73,431.75,425.16,421.97,36536,15417095.920000002,0.008387898484921052,0.008352915550496302,0.06733021991973455
2021-12-19,410.11,426.13,404.34,415.19,94700,39318493.0,-0.016067492949735862,-0.016197974678385445,0.07111140966631667
2021-12-20,408.33,423.37,404.38,414.55,73043,30279975.650000002,-0.001541462944675942,-0.0015426522209882115,0.06093905087246618
2021-12-21,429.53,422.54,405.86,421.21,88532,37290563.72,0.01606561331564338,0.015937927106171524,0.05995862164741497
2021-12-22,387.56,411.35,383.22,387.51,66575,25798478.25,-0.08000759716056127,-0.08338986675636552,0.11159304010244395
2021-12-23,359.92,375.22,352.66,361.04,12871,4646945.84,-0.06830791463446095,-0.070752899393288,0.10668434325264445
2021-12-24,378.83,388.51,364.22,376.41,56002,21079712.82,0.04257146022601366,0.04169021932097222,0.12164834269431443
2021-12-25,383.0,396.9,369.3,380.33,59812,22748297.96,0.010414176031454891,0.01036032207394846,0.12211607837637402
2021-12-26,382.74,390.37,373.86,377.15,32626,12304895.899999999,-0.008361160045223914,-0.00839631061402683,0.12226414421402279
2021-12-27,374.3,384.63,371.25,378.02,69979,26453461.58,0.002306774492907282,0.0023041179731703347,0.122770877239059
2021-12-28,387.48,401.72,368.47,385.47,86057,33172391.790000003,0.01970795196021391,0.01951626469068889,0.1238087052163891
2021-12-29,370.62,389.43,363.88,375.17,76668,28763533.560000002,-0.026720626767323008,-0.027084112384265942,0.09595488893606481
2021-12-30,359.15,366.91,358.43,360.11,90070,32435107.700000003,-0.040141802382919756,-0.04096971624611345,0.07415359159247843
2021-12-31,364.81,378.47,350.11,364.52,99390,36229642.8,0.012246258087806439,0.0121718792948064,0.05893427410618861
2022-01-01,346.23,354.25,343.45,345.46,52998,18308689.08,-0.05228794030505868,-0.05370455736278767,0.07309860196563366
2022-01-02,354.67,365.16,345.66,354.12,73814,26139013.68,0.025068025241706815,0.02475897647771008,0.08280027077285247
2022-01-03,324.58,333.57,307.75,320.57,55607,17825935.99,-0.0947418954026884,-0.09953517749348997,0.12058500328211709
2022-01-04,338.67,358.49,325.58,341.65,17812,6085469.8,0.0657578687962066,0.06368615997742871,0.14467277755880545
2022-01-05,352.51,358.37,353.29,351.6,71844,25260350.400000002,0.029123371871798698,0.02870734458423471,0.15086857801586268
2022-01-06,353.43,369.05,343.67,357.22,80093,28610821.46,0.01598407281001135,0.015857672665315542,0.147605189820384
2022-01-07,391.98,397.46,363.07,377.38,12179,4596111.02,0.05643580986506902,0.05490079888323032,0.15792835247818043
2022-01-08,406.62,420.31,403.97,411.19,53798,22121199.62,0.08959139329058252,0.08580275741952635,0.1590899405702857
2022-01-09,428.47,442.96,421.52,431.97,84601,36545093.97,0.0505362484496219,0.04930074660919466,0.16094976159719504
2022-01-10,400.07,415.73,400.92,395.66,18275,7230686.5,-0.08405676320114819,-0.08780088478834279,0.15013315379198472
2022-01-11,368.42,383.75,374.31,370.57,60574,22446907.18,-0.06341303139058796,-0.06551289583641655,0.17057771691194823
2022-01-12,362.98,361.2,343.03,358.57,57857,20745784.49,-0.03238254580780964,-0.03291846176469471,0.17445834066469307
2022-01-13,360.36,365.61,352.29,359.59,30700,11039413.0,0.0028446328471427584,0.0028405945356548916,0.17380645238677853
2022-01-14,368.43,383.89,362.18,370.44,49464,18323444.16,0.030173252871325662,0.029726994767578434,0.16635227871373426
2022-01-15,352.67,368.54,345.26,356.43,52351,18659466.93,-0.03781988986070617,-0.0385536211637625,0.1321788308915895
2022-01-16,356.72,371.48,352.49,360.66,92534,33373312.44,0.011867687905058544,0.01179781914082,0.11303518150127036
2022-01-17,344.1,366.86,338.35,346.06,23869,8260106.14,-0.04048133976598467,-0.04132351585062346,0.09061177901658604
2022-01-18,333.45,341.24,322.35,334.33,70315,23508413.95,-0.03389585620990587,-0.03448364127410903,0.07625913556038037
2022-01-19,302.53,316.32,304.17,306.69,30954,9493282.26,-0.08267280830317347,-0.08629106371736094,0.10455955227137673
2022-01-20,288.18,288.91,272.93,288.73,41555,11998175.15,-0.05856076168117641,-0.06034547006915955,0.10589933833203699
2022-01-21,256.72,278.0,253.35,262.2,73353,19233156.599999998,-0.0918851522183356,-0.09638442403827348,0.09563105648915116
2022-01-22,246.96,249.18,238.21,243.18,92190,22418764.2,-0.07254004576659034,-0.07530566146132724,0.09781886307767394
2022-01-23,269.49,280.04,260.45,264.75,55026,14568133.5,0.08869972859610153,0.08498407461324355,0.1620700243478227
2022-01-24,242.74,261.02,236.05,246.26,56976,14030909.76,-0.06983947119924461,-0.07239809611679046,0.1643969242828247
2022-01-25,295.61,321.16,290.94,299.41,90578,27119958.98,0.21582879883050454,0.1954259831966312,0.29573543482246667
2022-01-26,310.67,323.02,307.52,309.78,55095,17067329.099999998,0.03463478173741685,0.0340484965582562,0.2865942476006517
2022-01-27,320.3,322.19,306.98,313.97,24270,7620051.9,0.013525727935954635,0.013435071822996419,0.2773887766472888
2022-01-28,304.74,309.57,291.35,297.31,40908,12162357.48,-0.05306239449628958,-0.0545220744463827,0.2609843719274427
2022-01-29,304.8,318.02,295.5,311.81,25523,7958326.63,0.04877064343614412,0.04761866245408284,0.23764384002847547
2022-01-30,305.83,312.4,290.15,300.8,72433,21787846.400000002,-0.03530996440139822,-0.03594843587462449,0.23903926236430717
2022-01-31,303.43,312.74,285.89,303.74,57068,17333834.32,0.009773936170212716,0.009726480226439111,0.21567646524546297
2022-02-01,355.23,365.09,348.99,355.44,29991,10660001.04,0.17021136498320932,0.1571843863255291,0.18224977612729235
2022-02-02,356.54,359.53,345.48,354.02,20775,7354765.5,-0.003995048390727063,-0.004003049914642707,0.1838903462594714
2022-02-03,375.1,389.01,365.57,377.51,87801,33145755.509999998,0.06635218349245808,0.06424364969143857,0.18902146387540603
2022-02-04,369.43,378.06,350.92,363.94,94995,34572480.3,-0.03594606765383701,-0.03660803951935234,0.18074987979272586
2022-02-05,370.86,365.48,350.14,363.74,71250,25916475.0,-0.0005495411331537525,-0.0005496921862247188,0.18134354039315145
2022-02-06,406.97,406.22,394.1,399.66,26673,10660131.180000002,0.09875185572111955,0.09417485895427127,0.17950271143042792
2022-02-07,378.4,398.46,381.92,387.62,37056,14363646.72,-0.030125606765750934,-0.03058870738054155,0.19170380740826917
2022-02-08,423.22,422.63,416.15,424.37,16614,7050483.18,0.09480934936277796,0.09058023793854972,0.14890389537201473
2022-02-09,429.35,457.72,421.62,439.02,17415,7645533.3,0.03452176167024046,0.03393925391284218,0.14496841689712547
2022-02-10,424.45,434.72,423.28,428.27,98691,42266394.57,-0.02448635597467086,-0.02479113231731806,0.14826687790973242
2022-02-11,429.43,446.73,434.06,441.42,53884,23785475.28,0.030704929133490655,0.030242965365552613,0.13390503443415414
2022-02-12,463.62,470.34,447.72,461.37,26964,12440380.68,0.045195052331113095,0.04420352094771365,0.13037165214644728
2022-02-13,475.41,485.0,460.93,474.31,47726,22636919.06,0.028046903786548727,0.027660792243634155,0.10989304974739753
2022-02-14,441.24,449.62,430.63,443.4,47044,20859309.599999998,-0.06516834981341324,-0.06738881918136501,0.13475134259050295
2022-02-15,425.41,444.26,418.96,429.36,67149,28831094.64,-0.03166441136671172,-0.032176569313637625,0.11306392106279113
2022-02-16,426.48,436.91,420.24,424.91,47544,20201921.040000003,-0.010364263089249093,-0.010418346075350223,0.10682296052601713
2022-02-17,418.87,429.74,417.38,423.92,59976,25425025.92,-0.0023299051563860917,-0.0023326236087165574,0.10421588301306027
2022-02-18,431.44,444.22,421.2,436.84,42252,18457363.68,0.030477448575202848,0.03002223714502098,0.10413775366621877
2022-02-19,434.88,443.31,427.02,440.89,13832,6098390.4799999995,0.009271129017489166,0.009228415897131031,0.0913178441664366
2022-02-20,413.66,418.42,411.36,414.68,90437,37502415.160000004,-0.0594479348590351,-0.06128827277174738,0.09572724914811225
2022-02-21,419.88,434.73,408.44,422.79,44148,18665332.92,0.019557248963055773,0.019368463416617965,0.08327161813748207
2022-02-22,433.58,441.37,418.96,435.5,71240,31025020.0,0.030062205823221833,0.029619194421028013,0.08422446362873048
2022-02-23,449.8,466.22,436.93,447.2,98454,44028628.8,0.02686567164179099,0.026511125548331863,0.08593615118043825
2022-02-24,474.13,479.67,457.18,469.31,95076,44620117.56,0.049440966010733556,0.04825760906402103,0.09384476655594166
2022-02-25,493.74,489.73,471.43,486.49,87116,42381062.84,0.03660693358334588,0.03595281552530918,0.09516499596141384
2022-02-26,496.47,500.46,489.65,496.17,63459,31486452.03,0.01989763407264289,0.01970226350759228,0.09495144386134617
2022-02-27,497.01,510.53,473.62,495.27,48402,23972058.54,-0.0018138944313441652,-0.0018155415299248555,0.04130525101392074
2022-02-28,463.49,472.17,446.43,462.55,67727,31327123.85,-0.06606497466028627,-0.06834840919055916,0.10309654504455645
2022-03-01,463.27,486.6,459.02,471.64,48578,22911327.919999998,0.019651929521132816,0.01946132349114495,0.10165815922630776
2022-03-02,474.45,484.46,466.47,476.3,32318,15393063.4,0.009880417267407404,0.009831925098342176,0.10012013817228212
